soldier_id,unit_id,date,terrain_type,threat_level,duty_hours,weekly_overtime_hrs,consecutive_duty_days,night_shift,rest_interval_hrs,is_rest_day,deployment_duration_days,leave_used_ytd,leave_entitlement_annual,days_since_last_leave,rejected_leave_requests_ytd,transfers_last_2yrs,days_since_last_transfer,form_submitted,sleep_hours,sleep_quality,fatigue_level,energy_level,mood_score,stress_perception,_latent_strain,duty_hours_roll7,duty_hours_roll30,duty_baseline,workload_spike_ratio,workload_vs_baseline_pct,high_intensity_days_14d,rest_days_14d,recovery_deficit_ratio,wellness_index,wellness_baseline,wellness_roll14,wellness_roll21,wellness_deviation_z,leave_utilization_rate
SLD-00021,UNIT-005,2026-08-28,normal,high,9.69,6.68,4,0,9.57,0,100,0,30,124,1,0,482,1,5.558825569763815,4.0,2.0,4.0,3.0,2.0,0.2263352344164216,11.167142857142855,10.463,10.174285714285716,1.0672983711309239,0.09758494804830059,8.0,1.0,4.0,3.8,3.6095238095238087,3.3285714285714283,3.4857142857142858,-0.534687082275879,0.0
SLD-00021,UNIT-005,2026-08-29,normal,high,8.57,12.79,5,0,10.01,0,101,0,30,125,1,0,483,1,6.284732421335449,4.0,2.0,4.0,3.0,3.0,0.2263352344164216,11.1,10.429666666666668,10.174285714285716,1.0642717888075681,0.0909856781802862,8.0,1.0,4.0,3.6,3.6095238095238087,3.3428571428571425,3.4952380952380957,-0.5074996035160886,0.0
SLD-00021,UNIT-005,2026-08-30,normal,high,9.87,12.72,6,0,13.26,0,102,0,30,126,1,0,484,0,6.284732421335449,4.0,2.0,4.0,3.0,3.0,0.2263352344164216,10.772857142857143,10.471,10.174285714285716,1.0288279192872833,0.05883178882336405,8.0,1.0,4.0,3.6,3.6095238095238087,3.357142857142857,3.4761904761904763,-0.4803121247562973,0.0
SLD-00021,UNIT-005,2026-08-31,normal,high,9.16,3.86,7,0,9.4,0,103,0,30,127,1,0,485,1,6.204425029470622,5.0,2.0,4.0,3.0,4.0,0.2263352344164216,10.465714285714286,10.334,10.174285714285716,1.0127457214741906,0.02864363942712707,7.0,1.0,3.5,3.6,3.6095238095238087,3.357142857142857,3.457142857142857,-0.4803121247562973,0.0
SLD-00021,UNIT-005,2026-09-01,normal,high,13.0,3.33,8,0,12.81,0,104,0,30,128,1,0,486,1,5.989851612868347,5.0,4.0,2.0,3.0,5.0,0.2263352344164216,10.731428571428571,10.379666666666667,10.174285714285716,1.0338895184265942,0.05475989890480182,7.0,1.0,3.5,2.6,3.6095238095238087,3.357142857142857,3.419047619047619,-0.4803121247562973,0.0
SLD-00021,UNIT-005,2026-09-02,normal,high,11.09,6.73,0,1,37.82,1,105,0,30,129,1,0,487,0,5.989851612868347,5.0,4.0,2.0,3.0,5.0,0.2263352344164216,10.889999999999999,10.378333333333334,10.174285714285716,1.0493014292596754,0.07034540859309152,7.0,2.0,2.3333333333333335,2.6,3.6095238095238087,3.2714285714285714,3.352380952380952,-0.6434369973150407,0.0
SLD-00022,UNIT-004,2026-06-05,normal,low,18.0,13.92,1,0,5.34,0,356,3,30,36,1,2,707,1,5.885871761383072,2.0,4.0,2.0,1.0,5.0,0.3924572300764578,10.315714285714286,10.301458333333333,11.393333333333333,0.9976294139781839,-0.0057682788221189215,7.0,2.0,2.0,1.6,2.495238095238095,3.1571428571428575,3.161904761904762,-0.05892592698762538,0.1
SLD-00022,UNIT-004,2026-06-06,normal,low,8.64,6.71,2,0,8.39,0,357,3,30,37,1,2,708,0,5.885871761383072,2.0,4.0,2.0,1.0,5.0,0.3924572300764578,10.315714285714286,10.301458333333333,11.393333333333333,0.9976294139781839,-0.0057682788221189215,7.0,2.0,2.0,1.6,2.495238095238095,3.1571428571428575,3.161904761904762,-0.05892592698762538,0.1
SLD-00022,UNIT-004,2026-06-07,normal,low,10.9,7.71,3,0,8.22,0,358,3,30,38,1,2,709,0,5.885871761383072,2.0,4.0,2.0,1.0,5.0,0.3924572300764578,12.513333333333334,10.301458333333333,11.393333333333333,0.9976294139781839,0.09830310122878885,7.0,2.0,2.0,1.6,2.495238095238095,3.1571428571428575,3.161904761904762,-0.05892592698762538,0.1
SLD-00022,UNIT-004,2026-06-08,normal,low,11.23,6.53,0,1,36.77,1,359,3,30,39,1,2,710,1,5.219052917415391,4.0,4.0,3.0,3.0,4.0,0.3924572300764578,12.1925,10.301458333333333,11.393333333333333,0.9976294139781839,0.07014335868929211,7.0,2.0,2.0,2.8,2.495238095238095,3.1571428571428575,3.161904761904762,-0.05892592698762538,0.1
SLD-00022,UNIT-004,2026-06-09,normal,low,9.01,13.81,1,0,6.98,0,360,3,30,40,1,2,711,1,6.070060186743067,4.0,3.0,3.0,2.0,4.0,0.3924572300764578,11.556000000000001,10.301458333333333,11.393333333333333,0.9976294139781839,0.014277355178467083,3.0,1.0,1.5,2.8,2.495238095238095,2.08,3.161904761904762,-0.6050888460021714,0.1
SLD-00022,UNIT-004,2026-06-10,normal,low,10.46,14.64,2,0,12.43,0,361,3,30,41,1,2,712,0,6.070060186743067,4.0,3.0,3.0,2.0,4.0,0.3924572300764578,11.373333333333335,10.301458333333333,11.393333333333333,0.9976294139781839,-0.0017554125219424632,4.0,1.0,2.0,2.8,2.495238095238095,2.1999999999999997,3.161904761904762,-0.43022372078136073,0.1
SLD-00022,UNIT-004,2026-06-11,normal,low,9.34,14.56,3,0,8.78,0,362,3,30,42,1,2,713,0,6.070060186743067,4.0,3.0,3.0,2.0,4.0,0.3924572300764578,11.082857142857142,10.301458333333333,11.393333333333333,0.9976294139781839,-0.027250689626347937,4.0,1.0,2.0,2.8,2.495238095238095,2.2857142857142856,2.2857142857142856,-0.3053200599093525,0.1
SLD-00022,UNIT-004,2026-06-12,normal,low,10.42,8.32,4,0,9.52,0,363,3,30,43,1,2,714,1,7.223901644659016,4.0,2.0,5.0,2.0,4.0,0.3924572300764578,10.0,10.301458333333333,11.393333333333333,0.9976294139781839,-0.12229373902867169,5.0,1.0,2.5,3.4,2.495238095238095,2.425,2.425,-0.10235161099233954,0.1
SLD-00022,UNIT-004,2026-06-13,normal,low,11.12,7.96,5,0,8.61,0,364,3,30,44,1,2,715,0,7.223901644659016,4.0,2.0,5.0,2.0,4.0,0.3924572300764578,10.354285714285714,10.301458333333333,11.393333333333333,0.9976294139781839,-0.09119786006854465,6.0,1.0,3.0,3.4,2.495238095238095,2.533333333333333,2.533333333333333,0.05551273816533735,0.1
SLD-00022,UNIT-004,2026-06-14,normal,low,18.0,15.43,6,0,8.55,0,365,3,30,45,1,2,716,1,5.409997231858371,2.0,5.0,1.0,1.0,5.0,0.3924572300764578,11.368571428571428,11.712,11.393333333333333,0.9706772053083529,-0.002173367884309917,7.0,1.0,3.5,1.2,2.495238095238095,2.4,2.4,-0.13878184541334174,0.1
SLD-00022,UNIT-004,2026-06-15,normal,low,15.09,9.06,0,0,37.83,1,366,3,30,46,1,2,717,1,6.921388965163822,3.0,4.0,1.0,1.0,3.0,0.3924572300764578,11.92,12.01909090909091,11.393333333333333,0.9917555404281068,0.046225863077823344,8.0,2.0,2.6666666666666665,2.0,2.495238095238095,2.3636363636363638,2.3636363636363638,-0.19177127729843574,0.1
SLD-00022,UNIT-004,2026-06-16,normal,low,9.49,12.53,1,1,11.37,0,367,3,30,47,1,2,718,0,6.921388965163822,3.0,4.0,1.0,1.0,3.0,0.3924572300764578,11.98857142857143,11.808333333333332,11.393333333333333,1.0152636354471218,0.05224442029591252,8.0,2.0,2.6666666666666665,2.0,2.495238095238095,2.3333333333333335,2.3333333333333335,-0.23592913720268097,0.1
SLD-00022,UNIT-004,2026-06-17,normal,low,10.19,17.42,2,1,10.04,0,368,3,30,48,1,2,719,1,6.4501391776494,3.0,4.0,2.0,2.0,3.0,0.3924572300764578,11.950000000000001,11.683846153846153,11.393333333333333,1.0227796431628153,0.04885898186073743,9.0,2.0,3.0,2.4,2.495238095238095,2.338461538461538,2.338461538461538,-0.22845626860350168,0.1
SLD-00022,UNIT-004,2026-06-18,normal,low,10.71,8.48,3,0,6.98,0,369,3,30,49,1,2,720,1,6.018577547197398,5.0,4.0,2.0,2.0,4.0,0.3924572300764578,12.145714285714286,11.614285714285714,11.393333333333333,1.0457564575645757,0.06603694725403335,10.0,2.0,3.3333333333333335,2.6,2.495238095238095,2.357142857142857,2.357142857142857,-0.20123367584934554,0.1
SLD-00022,UNIT-004,2026-06-19,normal,low,8.98,14.63,4,0,8.16,0,370,3,30,50,1,2,721,1,6.471813399451707,5.0,4.0,2.0,2.0,3.0,0.3924572300764578,11.94,11.438666666666668,11.393333333333333,1.0438279519757545,0.04798127559976596,9.0,2.0,3.0,2.8,2.495238095238095,2.4428571428571426,2.3866666666666663,-0.07633001497733796,0.1
SLD-00022,UNIT-004,2026-06-20,normal,low,9.67,3.2,5,0,8.71,0,371,3,30,51,1,2,722,0,6.471813399451707,5.0,4.0,2.0,2.0,3.0,0.3924572300764578,11.732857142857144,11.328125,11.393333333333333,1.035728078817734,0.02980021733678859,9.0,2.0,3.0,2.8,2.495238095238095,2.5285714285714285,2.4125,0.04857364589467026,0.1
SLD-00022,UNIT-004,2026-06-21,normal,low,10.7,6.14,6,1,7.4,0,372,3,30,52,1,2,723,0,6.471813399451707,5.0,4.0,2.0,2.0,3.0,0.3924572300764578,10.69,11.291176470588235,11.393333333333333,0.9467569679604063,-0.061732007021650076,9.0,2.0,3.0,2.8,2.495238095238095,2.6142857142857143,2.4352941176470586,0.17347730676667847,0.1
SLD-00022,UNIT-004,2026-06-22,normal,low,14.54,11.48,7,1,7.94,0,373,3,30,53,1,2,724,1,5.614320336594981,2.0,4.0,2.0,1.0,3.0,0.3924572300764578,10.611428571428572,11.471666666666668,11.393333333333333,0.9250119341649198,-0.06862827050071041,9.0,1.0,4.5,2.0,2.495238095238095,2.557142857142857,2.411111111111111,0.09020819951867279,0.1
SLD-00022,UNIT-004,2026-06-23,normal,low,9.59,10.04,8,0,9.74,0,374,3,30,54,1,2,725,0,5.614320336594981,2.0,4.0,2.0,1.0,3.0,0.3924572300764578,10.625714285714286,11.372631578947368,11.393333333333333,0.9343232665150474,-0.06737440441360852,9.0,1.0,4.5,2.0,2.495238095238095,2.5,2.389473684210526,0.006939092270667735,0.1
SLD-00022,UNIT-004,2026-06-24,normal,low,11.55,15.18,9,0,12.46,0,375,3,30,55,1,2,726,1,6.40901634033799,5.0,2.0,5.0,2.0,2.0,0.3924572300764578,10.819999999999999,11.381499999999999,11.393333333333333,0.9506655537495057,-0.0503218256290229,9.0,1.0,4.5,4.0,2.495238095238095,2.5857142857142854,2.4699999999999998,0.1318427531426753,0.1
SLD-00022,UNIT-004,2026-06-25,normal,low,11.63,7.92,0,1,40.27,1,376,3,30,56,1,2,727,1,6.317818014573733,4.0,4.0,2.0,3.0,2.0,0.3924572300764578,10.95142857142857,11.393333333333333,11.393333333333333,0.9612137423723146,-0.038786257627685415,10.0,2.0,3.3333333333333335,3.0,2.495238095238095,2.6,2.4952380952380953,0.15266002995467723,0.1
SLD-00022,UNIT-004,2026-06-26,normal,low,9.4,8.86,1,0,12.76,0,377,3,30,57,1,2,728,1,6.090899987501564,4.0,3.0,3.0,2.0,3.0,0.3924572300764578,11.01142857142857,11.302727272727273,11.393333333333333,0.974227574082798,-0.0335200200618574,9.0,2.0,3.0,3.0,2.495238095238095,2.5714285714285716,2.5619047619047617,0.1110254763306747,0.1
SLD-00022,UNIT-004,2026-06-27,normal,low,8.56,11.03,2,0,12.79,0,378,3,30,58,1,2,729,1,6.509299131670609,4.0,2.0,4.0,2.0,3.0,0.3924572300764578,10.852857142857143,11.183478260869567,11.393333333333333,0.9704366467837425,-0.04743793362868837,8.0,2.0,2.6666666666666665,3.4,2.495238095238095,2.5714285714285716,2.6476190476190475,0.1110254763306747,0.1
SLD-00022,UNIT-004,2026-06-28,normal,low,10.66,7.72,0,1,26.48,1,379,3,30,59,1,2,730,0,6.509299131670609,4.0,2.0,4.0,2.0,3.0,0.3924572300764578,10.847142857142858,11.161666666666667,11.393333333333333,0.9718210712685851,-0.04793948006352909,8.0,3.0,2.0,3.4,2.495238095238095,2.728571428571428,2.7333333333333334,0.3400155212626886,0.1
SLD-00022,UNIT-004,2026-06-29,normal,low,9.99,14.64,1,0,10.23,0,380,3,30,60,1,2,731,1,5.221541013760478,4.0,3.0,2.0,2.0,2.0,0.3924572300764578,10.197142857142856,11.1148,11.393333333333333,0.9174382676380012,-0.10499038702666562,7.0,2.0,2.3333333333333335,3.0,2.495238095238095,2.8,2.7428571428571424,0.44410190532269556,0.1
SLD-00022,UNIT-004,2026-06-30,normal,low,10.58,14.0,2,0,9.82,0,381,3,30,61,1,2,732,1,7.067667575723964,3.0,4.0,2.0,2.0,3.0,0.3924572300764578,10.338571428571429,11.09423076923077,11.393333333333333,0.9318871802491148,-0.09257711276435668,8.0,2.0,2.6666666666666665,2.4,2.495238095238095,2.8285714285714287,2.723809523809524,0.4857364589466987,0.1
SLD-00022,UNIT-004,2026-07-01,normal,low,9.17,11.93,3,0,7.07,0,382,3,30,62,1,2,733,0,7.067667575723964,3.0,4.0,2.0,2.0,3.0,0.3924572300764578,9.998571428571427,11.022962962962962,11.393333333333333,0.9070674973840083,-0.12241912563738198,7.0,2.0,2.3333333333333335,2.4,2.495238095238095,2.8285714285714287,2.7047619047619045,0.4857364589466987,0.1
SLD-00022,UNIT-004,2026-07-02,normal,low,11.66,10.67,4,0,9.77,0,383,3,30,63,1,2,734,1,5.857411643620402,5.0,4.0,1.0,2.0,4.0,0.3924572300764578,10.002857142857144,11.045714285714286,11.393333333333333,0.9055871702017589,-0.12204296581125125,7.0,2.0,2.3333333333333335,2.4,2.495238095238095,2.814285714285714,2.6857142857142855,0.4649191821346968,0.1
SLD-00022,UNIT-004,2026-07-03,normal,low,9.29,10.63,0,0,33.41,1,384,3,30,64,1,2,735,1,6.323800197686462,4.0,4.0,2.0,3.0,2.0,0.3924572300764578,9.987142857142857,10.985172413793103,11.393333333333333,0.909147574652801,-0.12342221850706343,7.0,3.0,1.75,3.0,2.495238095238095,2.8285714285714287,2.6666666666666665,0.4857364589466987,0.1
SLD-00022,UNIT-004,2026-07-04,normal,low,11.4,9.38,1,0,8.89,0,385,3,30,65,1,2,736,1,5.863514434487424,3.0,4.0,1.0,2.0,3.0,0.3924572300764578,10.392857142857142,10.999,11.393333333333333,0.9448910939955579,-0.08781242163336954,8.0,3.0,2.0,2.2,2.495238095238095,2.7857142857142856,2.6095238095238096,0.42328462851069426,0.1
SLD-00022,UNIT-004,2026-07-05,normal,low,11.34,12.49,2,0,8.63,0,386,3,30,66,1,2,737,0,5.863514434487424,3.0,4.0,1.0,2.0,3.0,0.3924572300764578,10.49,10.777,11.393333333333333,0.9733692122111905,-0.07928613224107658,8.0,3.0,2.0,2.2,2.495238095238095,2.742857142857143,2.657142857142857,0.3608327980746905,0.1
SLD-00022,UNIT-004,2026-07-06,normal,low,11.71,9.83,3,0,10.38,0,387,3,30,67,1,2,738,0,5.863514434487424,3.0,4.0,1.0,2.0,3.0,0.3924572300764578,10.735714285714286,10.879333333333333,11.393333333333333,0.9867989109976977,-0.057719635542923954,8.0,3.0,2.0,2.2,2.495238095238095,2.757142857142857,2.6666666666666665,0.3816500748866917,0.1
SLD-00022,UNIT-004,2026-07-07,normal,low,14.76,12.43,4,1,9.63,0,388,3,30,68,1,2,739,1,6.382873896346824,3.0,3.0,4.0,1.0,3.0,0.3924572300764578,11.332857142857142,11.008000000000001,11.393333333333333,1.0295110049833884,-0.0053080331020647275,9.0,3.0,2.25,2.8,2.495238095238095,2.814285714285714,2.7047619047619045,0.4649191821346968,0.1
SLD-00022,UNIT-004,2026-07-08,normal,low,13.99,9.92,5,1,7.67,0,389,3,30,69,1,2,740,1,6.023392627341733,3.0,5.0,1.0,1.0,4.0,0.3924572300764578,12.021428571428572,11.1,11.393333333333333,1.0830115830115832,0.055128312296246894,9.0,3.0,2.25,1.6,2.495238095238095,2.642857142857143,2.6666666666666665,0.215111860390681,0.1
SLD-00022,UNIT-004,2026-07-09,normal,low,9.55,12.05,6,1,11.44,0,390,3,30,70,1,2,741,0,6.023392627341733,3.0,5.0,1.0,1.0,4.0,0.3924572300764578,11.72,11.118,11.393333333333333,1.0541464292138873,0.028671737858396842,8.0,2.0,2.6666666666666665,1.6,2.495238095238095,2.542857142857143,2.619047619047619,0.06939092270667217,0.1
SLD-00022,UNIT-004,2026-07-10,normal,low,10.34,11.98,7,0,7.21,0,391,3,30,71,1,2,742,0,6.023392627341733,3.0,5.0,1.0,1.0,4.0,0.3924572300764578,11.870000000000001,11.114,11.393333333333333,1.0680223141983085,0.0418373317729668,9.0,2.0,3.0,1.6,2.495238095238095,2.442857142857143,2.561904761904762,-0.07633001497733731,0.1
SLD-00022,UNIT-004,2026-07-11,normal,low,11.05,14.7,8,1,7.23,0,392,3,30,72,1,2,743,1,6.593952434190625,3.0,4.0,2.0,3.0,5.0,0.3924572300764578,11.820000000000002,11.171,11.393333333333333,1.0580968579357266,0.03744880046811025,10.0,2.0,3.3333333333333335,2.2,2.495238095238095,2.357142857142857,2.533333333333333,-0.20123367584934554,0.1
SLD-00022,UNIT-004,2026-07-12,normal,low,9.27,1.22,0,0,25.36,1,393,3,30,73,1,2,744,1,6.052399273462918,3.0,4.0,2.0,2.0,2.0,0.3924572300764578,11.524285714285714,11.132666666666667,11.393333333333333,1.035177469993926,0.011493772465100765,9.0,2.0,3.0,2.6,2.495238095238095,2.3000000000000003,2.5238095238095237,-0.28450278309735055,0.1
SLD-00022,UNIT-004,2026-07-13,normal,low,10.92,10.39,1,1,10.41,0,394,3,30,74,1,2,745,1,6.410242809543186,4.0,4.0,2.0,2.0,3.0,0.3924572300764578,11.411428571428573,11.126,11.393333333333333,1.0256541948075295,0.0015882303769959184,10.0,2.0,3.3333333333333335,2.6,2.495238095238095,2.2714285714285714,2.5523809523809526,-0.32613733672135375,0.1
SLD-00022,UNIT-004,2026-07-14,normal,low,10.93,6.15,2,1,15.49,0,395,3,30,75,1,2,746,0,6.410242809543186,4.0,4.0,2.0,2.0,3.0,0.3924572300764578,10.864285714285714,10.890333333333333,11.393333333333333,0.9976081890011675,-0.04643484075900692,10.0,2.0,3.3333333333333335,2.6,2.495238095238095,2.2857142857142856,2.580952380952381,-0.3053200599093525,0.1
SLD-00022,UNIT-004,2026-07-15,normal,low,10.31,11.8,3,0,4.94,0,396,3,30,76,1,2,747,1,6.382903208119277,3.0,3.0,4.0,3.0,4.0,0.3924572300764578,10.338571428571429,10.731,11.393333333333333,0.9634303819375108,-0.09257711276435668,11.0,2.0,3.6666666666666665,3.0,2.495238095238095,2.3285714285714287,2.5333333333333337,-0.24286822947334805,0.1
SLD-00022,UNIT-004,2026-07-16,normal,low,10.65,9.0,4,0,10.78,0,397,3,30,77,1,2,748,0,6.382903208119277,3.0,3.0,4.0,3.0,4.0,0.3924572300764578,10.495714285714286,10.769666666666668,11.393333333333333,0.9745625942351313,-0.07878458580623585,11.0,2.0,3.6666666666666665,3.0,2.495238095238095,2.3714285714285714,2.5333333333333337,-0.18041639903734427,0.1
SLD-00022,UNIT-004,2026-07-17,normal,low,11.9,8.05,0,0,37.97,1,398,3,30,78,1,2,749,1,6.521594387745753,3.0,3.0,3.0,3.0,3.0,0.3924572300764578,10.718571428571428,10.826666666666666,11.393333333333333,0.9900158339197748,-0.05922427484744629,12.0,2.0,4.0,3.0,2.495238095238095,2.3714285714285714,2.5333333333333337,-0.18041639903734427,0.1
SLD-00022,UNIT-004,2026-07-18,normal,low,11.58,8.41,1,0,7.7,0,399,3,30,79,1,2,750,1,6.147464270412657,4.0,3.0,4.0,2.0,3.0,0.3924572300764578,10.794285714285715,10.855666666666666,11.393333333333333,0.9943457224447185,-0.05257878458580608,12.0,2.0,4.0,3.2,2.495238095238095,2.442857142857143,2.5238095238095237,-0.07633001497733731,0.1
SLD-00022,UNIT-004,2026-07-19,normal,low,14.61,8.59,2,0,9.03,0,400,3,30,80,1,2,751,1,5.455622403710283,3.0,4.0,2.0,2.0,4.0,0.3924572300764578,11.557142857142855,11.043333333333333,11.393333333333333,1.0465266698288127,0.014377664465434979,12.0,2.0,4.0,2.2,2.495238095238095,2.4428571428571426,2.466666666666667,-0.07633001497733796,0.1
SLD-00022,UNIT-004,2026-07-20,normal,low,14.11,7.91,3,0,5.51,0,401,3,30,81,1,2,752,0,5.455622403710283,3.0,4.0,2.0,2.0,4.0,0.3924572300764578,12.012857142857143,11.191333333333334,11.393333333333333,1.0734071432826422,0.05437599264398573,12.0,2.0,4.0,2.2,2.495238095238095,2.442857142857143,2.428571428571429,-0.07633001497733731,0.1
SLD-00022,UNIT-004,2026-07-21,normal,low,8.97,6.82,4,0,12.1,0,402,3,30,82,1,2,753,0,5.455622403710283,3.0,4.0,2.0,2.0,4.0,0.3924572300764578,11.732857142857142,11.133666666666667,11.393333333333333,1.0538178925352961,0.029800217336788438,11.0,2.0,3.6666666666666665,2.2,2.495238095238095,2.4,2.419047619047619,-0.13878184541334174,0.1
SLD-00022,UNIT-004,2026-07-22,normal,low,9.59,13.92,5,1,7.17,0,403,3,30,83,1,2,754,0,5.455622403710283,3.0,4.0,2.0,2.0,4.0,0.3924572300764578,11.629999999999999,10.968666666666667,11.393333333333333,1.060292955691971,0.02077238150965474,10.0,2.0,3.3333333333333335,2.2,2.495238095238095,2.442857142857143,2.4095238095238094,-0.07633001497733731,0.1
SLD-00022,UNIT-004,2026-07-23,normal,low,15.54,2.01,0,0,31.99,1,404,3,30,84,1,2,755,0,6.079645417097921,4.0,4.0,3.0,2.0,3.0,0.3924572300764578,12.328571428571431,11.167,11.393333333333333,1.1040182169402195,0.08208643316893784,11.0,3.0,2.75,2.8,2.495238095238095,2.5285714285714285,2.4285714285714284,0.04857364589467026,0.1
SLD-00022,UNIT-004,2026-07-24,normal,low,15.71,11.31,1,0,11.15,0,405,3,30,85,1,2,756,1,4.7588304638255625,3.0,4.0,3.0,2.0,4.0,0.3924572300764578,12.872857142857143,11.305666666666667,11.393333333333333,1.1386199082634498,0.1298587310875199,11.0,3.0,2.75,2.4,2.495238095238095,2.5857142857142854,2.4,0.1318427531426753,0.1
SLD-00022,UNIT-004,2026-07-25,normal,low,11.8,11.89,2,0,8.76,0,406,3,30,86,1,2,757,0,4.7588304638255625,3.0,4.0,3.0,2.0,4.0,0.3924572300764578,12.904285714285715,11.311333333333334,11.393333333333333,1.1408279938367756,0.13261723647914414,11.0,3.0,2.75,2.4,2.495238095238095,2.6000000000000005,2.4095238095238094,0.15266002995467787,0.1
SLD-00022,UNIT-004,2026-07-26,normal,low,7.72,15.84,3,0,10.2,0,407,3,30,87,1,2,758,1,6.404174501953813,5.0,3.0,3.0,2.0,3.0,0.3924572300764578,11.92,11.255333333333333,11.393333333333333,1.0590534857549014,0.046225863077823344,11.0,2.0,3.6666666666666665,3.2,2.495238095238095,2.642857142857143,2.4571428571428573,0.215111860390681,0.1
SLD-00022,UNIT-004,2026-07-27,normal,low,9.56,10.16,4,1,11.35,0,408,3,30,88,1,2,759,1,6.079645417097921,4.0,4.0,2.0,3.0,3.0,0.3924572300764578,11.27,11.288666666666666,11.393333333333333,0.9983464241422075,-0.010825043885313025,10.0,2.0,3.3333333333333335,2.8,2.495238095238095,2.6571428571428575,2.4857142857142858,0.2359291372026829,0.1
SLD-00022,UNIT-004,2026-07-28,normal,low,11.91,9.11,5,0,7.08,0,409,3,30,89,1,2,760,0,6.079645417097921,4.0,4.0,2.0,3.0,3.0,0.3924572300764578,11.690000000000001,11.330333333333334,11.393333333333333,1.031743696860934,0.026038619075482914,10.0,2.0,3.3333333333333335,2.8,2.495238095238095,2.6714285714285713,2.4857142857142858,0.2567464140146835,0.1
SLD-00022,UNIT-004,2026-07-29,normal,low,6.95,12.89,6,1,9.68,0,410,3,30,90,1,2,761,1,6.541669250160028,4.0,2.0,4.0,3.0,4.0,0.3924572300764578,11.312857142857142,11.229000000000001,11.393333333333333,1.007467908349554,-0.007063445624007347,9.0,2.0,3.0,3.4,2.495238095238095,2.6999999999999997,2.5714285714285716,0.29838096763868605,0.1
SLD-00022,UNIT-004,2026-07-30,normal,low,15.43,4.91,7,0,7.26,0,411,3,30,91,1,2,762,0,6.541669250160028,4.0,2.0,4.0,3.0,4.0,0.3924572300764578,11.297142857142857,11.390666666666668,11.393333333333333,0.9917894349592815,-0.008442698319819383,9.0,2.0,3.0,3.4,2.495238095238095,2.728571428571428,2.657142857142857,0.3400155212626886,0.1
SLD-00022,UNIT-004,2026-07-31,normal,low,11.13,8.66,8,0,9.72,0,412,3,30,92,1,2,763,1,7.062565659033738,4.0,3.0,3.0,3.0,3.0,0.3924572300764578,10.642857142857142,11.456,11.393333333333333,0.9290203511572227,-0.06586976510908633,9.0,1.0,4.5,3.2,2.495238095238095,2.742857142857143,2.7333333333333334,0.3608327980746905,0.1
SLD-00022,UNIT-004,2026-08-01,normal,low,12.23,7.42,9,0,8.88,0,413,3,30,93,1,2,764,1,6.948572399943494,3.0,4.0,3.0,1.0,3.0,0.3924572300764578,10.704285714285716,11.475,11.393333333333333,0.9328353563647682,-0.06047814093454803,9.0,1.0,4.5,2.4,2.495238095238095,2.685714285714286,2.742857142857143,0.2775636908266854,0.1
SLD-00022,UNIT-004,2026-08-02,normal,low,9.31,8.85,10,0,6.13,0,414,3,30,94,1,2,765,0,6.948572399943494,3.0,4.0,3.0,1.0,3.0,0.3924572300764578,10.931428571428572,11.475666666666667,11.393333333333333,0.952574598840611,-0.04054167014962788,8.0,1.0,4.0,2.4,2.495238095238095,2.6999999999999997,2.7333333333333334,0.29838096763868605,0.1
SLD-00022,UNIT-004,2026-08-03,normal,low,10.24,13.28,11,0,8.99,0,415,3,30,95,1,2,766,1,6.911780012454727,4.0,4.0,3.0,2.0,4.0,0.3924572300764578,11.028571428571428,11.437,11.393333333333333,0.9642888369827253,-0.032015380757335066,8.0,1.0,4.0,2.6,2.495238095238095,2.728571428571428,2.7333333333333334,0.3400155212626886,0.1
SLD-00022,UNIT-004,2026-08-04,normal,low,9.1,11.46,12,0,10.75,0,416,3,30,96,1,2,767,1,5.420195305958424,4.0,3.0,3.0,2.0,2.0,0.3924572300764578,10.627142857142855,11.362333333333334,11.393333333333333,0.9352958186824468,-0.06724901780489853,8.0,1.0,4.0,3.2,2.495238095238095,2.8000000000000003,2.761904761904762,0.44410190532269617,0.1
SLD-00022,UNIT-004,2026-08-05,normal,low,7.62,10.53,13,0,7.28,0,417,3,30,97,1,2,768,0,5.420195305958424,4.0,3.0,3.0,2.0,2.0,0.3924572300764578,10.722857142857142,11.226,11.393333333333333,0.9551805757043597,-0.058848115021315706,8.0,1.0,4.0,3.2,2.495238095238095,2.871428571428571,2.7714285714285714,0.5481882893827018,0.1
SLD-00022,UNIT-004,2026-08-06,normal,low,9.36,11.58,14,1,4.8,0,418,3,30,98,1,2,769,1,6.373861816343793,4.0,3.0,3.0,2.0,4.0,0.3924572300764578,9.855714285714285,11.046,11.393333333333333,0.8922428286904115,-0.1349577865084009,7.0,0.0,7.0,2.8,2.495238095238095,2.8714285714285714,2.761904761904762,0.5481882893827025,0.1
SLD-00022,UNIT-004,2026-08-07,normal,low,11.78,15.27,15,1,7.0,0,419,3,30,99,1,2,770,0,6.373861816343793,4.0,3.0,3.0,2.0,4.0,0.3924572300764578,9.948571428571428,10.972333333333333,11.393333333333333,0.9066960623906882,-0.12680765694223853,7.0,0.0,7.0,2.8,2.495238095238095,2.9,2.7523809523809524,0.5898228430067051,0.1
